Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2019-06-21,268.39093017578125,269.7785195133199,268.17184445388665,268.5096108949154,83309500
2019-06-24,268.0623474121094,268.92044258930963,267.9071430930229,268.60095181004493,47582700
2019-06-25,265.43328857421875,268.14458711804576,265.32374566082564,268.1172013896975,82028700
2019-06-26,265.16851806640625,266.84824092975055,265.0589751626086,266.3370221391386,51584900
2019-06-27,266.1086730957031,266.6198916454603,265.55182097730824,265.93522095996536,40355200
2019-06-28,267.4781188964844,267.98019978480966,266.5743621537659,267.0946909048064,59350900
2019-07-01,269.90643310546875,271.0566892689861,268.69226763079297,270.83757561063345,78705600
2019-07-02,270.6093444824219,270.66411593066516,269.01177890354944,269.8607642106532,61504500
2019-07-03,272.77288818359375,272.79116390508716,271.14793695257663,271.29400342786636,40898900
2019-07-05,272.4625244140625,272.62686662112566,270.2259492784062,271.53138191759336,51677300
2019-07-08,270.9653625488281,272.2799329078964,270.4176202559946,271.13881473921424,45841800
2019-07-09,271.30316162109375,271.6044045956646,269.7421195796502,269.7968910295722,41101300
2019-07-10,272.5994567871094,273.5580128807196,271.8417664892654,272.38037098712243,58448500
2019-07-11,273.2384948730469,273.48496639865476,272.225195186214,273.24763273451396,50826100
2019-07-12,274.46173095703125,274.534778119614,273.4210456945298,273.73142648718215,40326000
2019-07-15,274.5530090332031,274.8999133857334,274.0417903639989,274.8999133857334,33900000
2019-07-16,273.66741943359375,274.67160861544755,273.35703875180616,274.46163292218546,36650100
2019-07-17,271.8052062988281,273.80444753247224,271.8052062988281,273.64013320461027,36036300
2019-07-18,272.8003234863281,273.1837515360658,270.8558810877638,271.3031905963439,51392600
2019-07-19,271.284912109375,273.9323009904096,271.11145989923136,273.904915265615,58678600
2019-07-22,271.9512634277344,272.4990056944634,271.16618753757496,271.68651622460504,43638100
2019-07-23,273.8958435058594,273.8958435058594,272.2435060393674,273.0833815679854,44564500
2019-07-24,275.18292236328125,275.18292236328125,273.03761470039836,273.1289097229459,47213200
2019-07-25,273.8683776855469,274.78127227783204,273.0558881259337,274.7265008310415,55394100
2019-07-26,275.7032165527344,275.9040544131763,274.43428010282315,274.5620986773422,45084100
2019-07-29,275.2012023925781,275.7033111456164,274.6443500508077,275.5846303883649,38126500
2019-07-30,274.525634765625,274.93644843377496,273.40276450285654,273.78619245041847,45849000
2019-07-31,271.522216796875,274.96384704836197,269.48647979926574,274.77211913592566,104245200
2019-08-01,269.1577453613281,274.6624967387739,268.3543939398564,271.6773424815218,142646600
2019-08-02,267.1312255859375,268.500567548432,265.5610456879038,268.2540960245431,116749700
2019-08-05,259.09771728515625,263.105309554451,257.1806333105785,262.9957666746458,178745400
2019-08-06,262.7310485839844,262.9501622271994,259.5176696965906,261.0056923172392,120711700
2019-08-07,262.88623046875,263.66219636617484,257.4727727660893,259.6271904151632,140572300
2019-08-08,268.0440979003906,268.0440979003906,263.835667325353,264.39251963790326,87713900
2019-08-09,266.2182312011719,267.6971155090839,264.41982831652405,267.094601928208,93730000
2019-08-12,262.97760009765625,266.2092274880827,262.01904388442495,264.70295670653314,65527600
2019-08-13,267.0672912597656,268.52792812148175,262.32936628456844,262.6762706734007,94299800
2019-08-14,259.1706237792969,263.58902778404655,259.0428330949221,262.9774043515713,135622100
2019-08-15,259.85540771484375,260.7591921928385,257.7922851379226,260.06538347424225,99556600
2019-08-16,263.68963623046875,264.12780785078394,259.91023884924084,261.52608027715786,83018300
2019-08-19,266.8664855957031,267.55115659556753,266.05402382938456,266.73869482924897,53571800
2019-08-20,264.82159423828125,266.8938549749244,264.69380347965387,266.3552504978057,51596400
2019-08-21,266.97601318359375,267.3502754201151,266.3095901554691,267.0033989047863,49524700
2019-08-22,266.89385986328125,268.3271111143732,265.1045941943977,267.6881015908671,51666400
2019-08-23,260.0380554199219,267.25905568878585,258.7782563028169,265.5793328190908,149161500
2019-08-26,262.91357421875,262.91357421875,260.70435762172565,262.24715131029694,72423800
2019-08-27,261.882080078125,264.6938111615203,261.1152519261081,264.31952101720253,66668900
2019-08-28,263.7261047363281,263.89041905962733,260.40315539318857,261.21564486838327,59696700
2019-08-29,267.0946960449219,267.6241905265084,265.29629252656684,266.30962004307463,57899400
2019-08-30,266.97601318359375,268.6100743136311,266.0357329435438,268.59182645261274,62901200
2019-09-03,265.4149475097656,266.181775574078,264.07299143238635,265.2597710404388,69101400
2019-09-04,268.42742919921875,268.4456770545998,266.84811214014064,267.6058299579326,46887300
2019-09-05,271.8782043457031,272.80020870280623,268.3909412124194,270.9379242714748,83258100
2019-09-06,272.088134765625,272.73630977684775,271.5130347588911,272.1977054833736,49584300
2019-09-09,272.22515869140625,273.17454893936065,271.2757405841219,273.08328177426,51260300
2019-09-10,272.1612854003906,272.22519471188144,270.1894296209621,271.4583386926589,57947100
2019-09-11,274.0965576171875,274.17871477426985,271.8143215004749,272.4716066164612,68821100
2019-09-12,275.0460205078125,276.1140915834341,274.2426688061947,275.00949692337565,72908700
2019-09-13,274.86334228515625,275.8492837333949,274.48905227789186,275.49324158283,62104800
2019-09-16,274.014404296875,274.9090508965112,273.3662570312649,273.7222713836067,58191200
2019-09-17,274.7082214355469,274.79948859683344,273.6401226270713,273.81357480844196,41475500
2019-09-18,274.8725891113281,274.98213201359795,272.2616958834485,274.31570887901074,73375800
2019-09-19,274.854248046875,276.26925115636266,274.5164815587289,275.2650616920583,76560500
2019-09-20,273.5556335449219,275.7475403908741,272.75775213672426,275.4632104755563,89565000
2019-09-23,273.491455078125,274.2159800526927,272.6293691559774,272.88615892078826,43476800
2019-09-24,271.3453674316406,274.9862957370238,270.3732329409521,274.5919451015139,94869400
2019-09-25,272.9503173828125,273.3996923985418,269.93301716353454,271.4279111807326,71854000
2019-09-26,272.38177490234375,273.1704763718677,270.96026505006836,272.9595589029418,56179700
2019-09-27,270.9144287109375,273.253077214926,269.34617763536227,273.1430004480166,84746600
2019-09-30,272.1708068847656,272.8861517814512,271.3912855395453,271.43712985821077,51662400
2019-10-01,268.933349609375,273.7206653234653,268.71325214738687,273.0603449495226,88242400
2019-10-02,264.1827697753906,267.34681125403097,262.8804889261988,267.3376311956055,122539500
2019-10-03,266.3471984863281,266.3747106771356,261.2113749610363,263.9535259341318,85278800
2019-10-04,269.95135498046875,270.2081446808144,266.95238713617016,267.0074394893669,65091200
2019-10-07,268.7866516113281,270.78597316661836,268.5023496814809,269.1443380322228,59610500
2019-10-08,264.61383056640625,267.65864344301133,264.57713831821036,266.915786347958,95708100
2019-10-09,267.1265563964844,268.0711783533769,266.0168613957783,266.6496693850331,62359400
2019-10-10,268.933349609375,269.82294750221484,266.8790319962102,267.0441050927013,55296300
2019-10-11,271.7214050292969,273.9774882522208,271.59302415689365,271.71222497127457,98720400
2019-10-14,271.4187927246094,272.0791132315292,271.0702863476261,271.40043260709405,40394800
2019-10-15,274.1059265136719,274.85796366463853,272.35424251041354,272.47347132556496,46754500
2019-10-16,273.665771484375,274.3627844304194,273.22557635044524,273.6382592885044,48928200
2019-10-17,274.4727478027344,275.35316578461476,273.77573507358824,274.839586296186,45736600
2019-10-18,273.2713317871094,274.58279267698305,272.4092459462735,273.9316522611968,64304000
2019-10-21,275.1239318847656,275.3256972863779,274.16097718815433,274.6012002429413,39048600
2019-10-22,274.2251892089844,275.9585133083787,274.13347257153765,275.66503126374437,48594700
2019-10-23,275.0230712890625,275.07809567403524,273.7574544587129,273.96839992643396,34352200
2019-10-24,275.4724426269531,276.1144310934255,274.6378688157343,275.9676900728607,35453100
2019-10-25,276.6005859375,277.1508579416111,274.8397211219439,274.89474552355534,45205400
2019-10-28,278.15948486328125,278.6639122160167,277.8018264745221,277.82933865827283,42147000
2019-10-29,278.0770263671875,279.0124968532532,277.75603214134117,277.8844410268746,44284900
2019-10-30,278.929931640625,279.305922222827,276.9581221648698,278.2787631959688,49643900
2019-10-31,278.1870422363281,278.9207472354971,276.719688213958,278.9207472354971,69053800
2019-11-01,280.7641296386719,280.80997395340984,279.4801529702231,279.6452540768405,71141500
2019-11-04,281.8922119140625,282.4699959292685,281.51619330118257,282.332434970407,60606900
2019-11-05,281.58038330078125,282.39662492813596,281.2869012782726,282.0939628461783,42933200
2019-11-06,281.64453125,281.9196530984279,280.69072886214923,281.58032682270664,46487100
2019-11-07,282.635009765625,283.98316285551755,282.15812254565617,282.9926961715879,54272300
2019-11-08,283.3320617675781,283.38708614720866,281.58037771471186,282.2865425786272,49032100
2019-11-11,282.79095458984375,282.9652077784804,281.80045983464754,281.938048764191,35797300
2019-11-12,283.3870544433594,284.294984593674,282.6075051684915,283.15777689122075,46484600
2019-11-13,283.47882080078125,283.882351602387,282.15817962970544,282.3874572220729,53917700
2019-11-14,283.89141845703125,283.9739829949286,282.5524455561682,283.1944338172831,51219900
2019-11-15,285.9457702636719,285.99161457417733,284.5425929088546,285.239577563627,62023600
2019-11-18,286.1568298339844,286.3952875382242,285.248899326292,285.70745461106486,49228000
2019-11-19,286.0741882324219,286.77120096558303,285.4230478036958,286.7620209070994,67804700
2019-11-20,285.01031494140625,286.0008095895395,283.4420644011731,285.4780500801348,79406200
2019-11-21,284.5517883300781,285.23046894962187,283.74475481675614,285.120420197259,54664700
2019-11-22,285.1845397949219,285.4413294952408,284.1665610505078,285.30376858220893,44850200
2019-11-25,287.3948059082031,287.3948059082031,286.1200373415622,286.1200373415622,48647200
2019-11-26,288.0459899902344,288.2294232449706,287.1105475622442,287.43154176403993,37569000
2019-11-27,289.3299865722656,289.3299865722656,288.3119795184768,288.5320770488151,44444600
2019-11-29,288.25689697265625,289.00893403355207,288.0276194288208,288.7612963739017,36592700
2019-12-02,285.80828857421875,288.5779518104505,285.3772455816541,288.5137473675608,75767800
2019-12-03,283.89141845703125,283.9739829949286,281.6720277023932,283.0660249698685,73941700
2019-12-04,285.6431579589844,286.2484540980765,284.5976668009049,284.9461731829262,49080000
2019-12-05,286.1568298339844,286.36777534065754,284.83618837479906,286.3494432049443,40709000
2019-12-06,288.7705383300781,289.1740691327643,288.07352549125886,288.0827055511341,48927000
2019-12-09,287.862548828125,289.05478087128796,287.7891643401872,288.3761282917627,34838500
2019-12-10,287.5416259765625,288.47706851989597,286.88130536127164,287.8075958323294,52649800
2019-12-11,288.3578796386719,288.6146694448272,287.4591013231333,288.0001931293896,53429100
2019-12-12,290.8431701660156,291.6318715253752,288.1285317363364,288.3669613630356,96389600
2019-12-13,291.0174255371094,292.25552994791343,289.82516544271226,290.60471473751363,81503900
2019-12-16,293.0167541503906,293.612870274852,290.9532558817259,292.759964374254,82749700
2019-12-17,293.08099365234375,293.70462204213845,292.9984570702818,293.4019879079113,61097700
2019-12-18,293.09930419921875,293.7046004110835,293.0442798152299,293.4753228151342,48133000
2019-12-19,294.3006286621094,294.3740131441681,293.03501223240164,293.2918019436482,85310500
2019-12-20,295.5909118652344,296.7337105791923,294.3559456137287,295.34205670129705,147142100
2019-12-23,296.04254150390625,296.4388310378163,295.89507904639805,296.3835361319492,52990000
2019-12-24,296.0517272949219,296.3189765958483,295.74757722754464,296.27290688895323,20270000
2019-12-26,297.62774658203125,297.636971775455,296.4296527117135,296.4388497795476,30911200
2019-12-27,297.5539245605469,298.42024875130204,297.0193978660042,298.364953856197,42528800
2019-12-30,295.9134216308594,297.7751100457454,295.4249646768268,297.6368728182985,49729100
2019-12-31,296.6324157714844,296.8812710175712,295.05645442383695,295.4066743067793,57077300
2020-01-02,299.4064636230469,299.4249140098017,297.24987779194856,298.18072230420165,59151200
